Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2000-12-30 0:00:00,22,27.4,24.3,84,1,6.6,6,270,2,W
2000-12-31 0:00:00,20,27.8,22.3,90,3,1.3,4,180,1,S
2001-01-01 0:00:00,19,27.6,21.7,93,5,0,3,180,0,S
2001-01-02 0:00:00,19,26,22.3,92,11,0,7,180,1,S
2001-01-03 0:00:00,18,27.1,21.5,90,21,0,3,360,0,N
2001-01-04 0:00:00,18,27.8,22.8,90,1,2.5,4,360,1,N
2001-01-05 0:00:00,19,26.8,22.1,91,20,1.9,3,270,0,W
2001-01-06 0:00:00,20,27.2,22.6,91,0,4.2,3,270,0,W
2001-01-07 0:00:00,18,27.6,21.3,93,8888,4,3,270,0,W
2001-01-08 0:00:00,18,26.2,22,92,5,2.2,3,270,1,W
2001-01-09 0:00:00,20,26.7,21.8,93,1,3,3,180,0,S
2001-01-10 0:00:00,20,26.6,22.5,92,10,0,2,180,0,S
2001-01-11 0:00:00,19,27.6,22.2,91,27,3.9,4,180,2,S
2001-01-12 0:00:00,19,25,21.7,92,0,1.5,4,360,1,N
2001-01-13 0:00:00,19,25,20.6,97,1,0.7,5,360,0,N
2001-01-14 0:00:00,20,25.6,22,91,51,0,7,270,2,W
2001-01-15 0:00:00,21,25.9,22.1,90,0,3,13,270,2,W
2001-01-16 0:00:00,20,27.4,22.9,86,2,4.8,4,270,2,W
2001-01-17 0:00:00,19,27.2,22.5,90,0,6.3,6,270,2,W
2001-01-18 0:00:00,19,25.2,21.1,96,8888,1.6,3,270,0,W
2001-01-19 0:00:00,21,26,21.7,93,15,3.1,4,270,2,W
2001-01-20 0:00:00,20,24.2,21.5,94,18,1.4,3,270,2,W
2001-01-21 0:00:00,20,27.1,22.8,91,2,5.2,7,270,1,W
2001-01-22 0:00:00,20,25,21.2,96,13,0,2,270,0,W
2001-01-23 0:00:00,18,26.2,20.9,93,68,4.6,4,270,1,W
2001-01-24 0:00:00,18,27,22,84,0,4.1,3,270,1,W
2001-01-25 0:00:00,19,27.8,21.9,92,1,2.2,3,270,0,W
2001-01-26 0:00:00,20,25.8,21.6,94,0,1.3,5,360,1,N
2001-01-27 0:00:00,20,24,21.6,92,22,0,4,270,1,W
2001-01-28 0:00:00,19,27.8,22.3,90,2,3.7,4,90,2,E
2001-01-29 0:00:00,20,27,22.5,92,8888,1,4,90,1,E
2001-01-30 0:00:00,19,27.4,22,92,3,1.8,3,90,0,E
2001-01-31 0:00:00,19,29.2,22.3,88,1,4.4,4,360,1,N
2001-02-01 0:00:00,20,27.3,21.8,95,0,1.4,3,360,0,N
2001-02-02 0:00:00,19,25.1,21.1,91,37,0,4,270,1,W
2001-02-03 0:00:00,19,25,21.6,94,70,0,12,270,5,W
2001-02-04 0:00:00,18,23.2,20.1,94,16,0,9,360,3,N
2001-02-05 0:00:00,19,23.4,20.9,93,1,0,6,270,2,W
2001-02-06 0:00:00,20,24.4,21.6,92,8888,0,4,270,1,N
2001-02-07 0:00:00,20,24.2,21.2,92,11,0,5,360,3,N
2001-02-08 0:00:00,19,25,22.1,90,1,1.4,6,270,2,W
2001-02-09 0:00:00,21,26.2,21.9,87,2,0.6,5,360,2,N
2001-02-10 0:00:00,20,24.2,21.7,92,6,0,6,360,4,N
2001-02-11 0:00:00,21,25.8,22.4,94,2,0.5,3,90,1,E
2001-02-12 0:00:00,20,27.7,23.2,90,8888,5.3,6,360,3,N
2001-02-13 0:00:00,22,27,22,92,8888,3.1,8,360,3,N
2001-02-14 0:00:00,21,22.7,20.7,94,65,0,21,360,6,N
2001-02-15 0:00:00,19,26,22.6,91,20,2.9,6,270,2,W
2001-02-16 0:00:00,21,25.6,22.5,91,8888,1.4,7,270,3,W
2001-02-17 0:00:00,22,25.2,22.4,91,18,0,6,225,3,W
2001-02-18 0:00:00,22,27,23.5,87,9,5.7,8,270,4,W
2001-02-19 0:00:00,21,25.5,22.9,88,29,0.1,8,270,4,W
2001-02-20 0:00:00,22,24,22,91,5,0,5,270,2,W
2001-02-21 0:00:00,20,28,23.3,88,6,5.5,3,180,0,S
2001-02-22 0:00:00,20,27.2,22,93,10,0.6,2,180,0,S
2001-02-23 0:00:00,19,28.2,21.8,92,0,4.1,13,360,2,N
2001-02-24 0:00:00,19,28.1,22.7,82,17,0.6,5,360,2,N
2001-02-25 0:00:00,20,28,22.7,87,8888,7.2,4,360,1,E
2001-02-26 0:00:00,19,27.6,22,86,0,7.6,4,360,2,N
2001-02-27 0:00:00,19,28.5,22.5,89,0,5.9,6,180,3,S
2001-02-28 0:00:00,19,28.8,22.8,85,0,6.6,6,360,3,N
2001-03-01 0:00:00,21,26.6,23.2,87,10,1.7,18,270,12,W
2001-03-02 0:00:00,19,26.8,23.2,88,8888,3.4,10,270,8,W
2001-03-03 0:00:00,20,26.7,22.3,92,0,3.1,15,270,7,W
2001-03-04 0:00:00,19,26,22,89,8888,2.6,9,270,9,W
2001-03-05 0:00:00,21,24.8,22.5,89,2,0,10,360,9,N
2001-03-06 0:00:00,20,26.8,22.2,86,5,2.4,12,360,6,N
2001-03-07 0:00:00,20,26,21.5,94,0,1.9,6,270,4,W
2001-03-08 0:00:00,19,25.6,20.8,94,28,0,6,270,3,W
2001-03-09 0:00:00,20,26,22,91,35,0.6,19,360,7,N
2001-03-10 0:00:00,18,27,20.8,94,2,4,6,270,5,W
2001-03-11 0:00:00,18,27.2,22,92,3,2.4,6,360,4,N
2001-03-12 0:00:00,20,26.3,21.7,94,8888,2.6,19,270,9,W
2001-03-13 0:00:00,20,27,22.4,86,26,2.8,14,270,10,W
2001-03-14 0:00:00,20,26.4,22.4,88,6,1.7,9,270,9,W
2001-03-15 0:00:00,21,25.4,22.1,92,2,0.9,14,360,10,N
2001-03-16 0:00:00,20,27.3,22.5,82,16,0,5,270,5,W
2001-03-17 0:00:00,19,27.4,22.2,90,8888,1.4,10,270,9,W
2001-03-18 0:00:00,21,27.2,23,94,5,1.8,14,360,14,N
2001-03-19 0:00:00,22,25.3,22.5,91,1,0,14,360,7,N
2001-03-20 0:00:00,20,26.8,21.7,94,12,1.3,8,360,5,N
2001-03-21 0:00:00,20,26.8,22.2,94,7,1,9,360,4,N
2001-03-22 0:00:00,20,26.5,22.9,90,24,1,6,360,4,N
2001-03-23 0:00:00,20,27.8,21.9,95,2,2.9,6,360,4,N
2001-03-24 0:00:00,19,28.5,22.1,94,37,1.3,4,360,3,N
2001-03-25 0:00:00,19,25.8,21.9,92,6,0,4,270,3,W
2001-03-26 0:00:00,19,26.6,20.7,95,16,0.2,5,270,2,W
2001-03-27 0:00:00,18,28,22,91,52,3.8,8,360,6,N
2001-03-28 0:00:00,20,26.7,22.2,92,3,0,8,270,7,W
2001-03-29 0:00:00,19,26.6,21.8,94,0,3,5,270,4,W
2001-03-30 0:00:00,19,27.4,22.1,92,18,1,5,360,4,N
2001-03-31 0:00:00,21,27,21.4,94,8888,1.3,3,360,2,N
2001-04-01 0:00:00,18,26.8,21,93,29,3.3,10,360,4,N
2001-04-02 0:00:00,19,24.2,21.3,96,3,0,10,90,4,E
2001-04-03 0:00:00,19,29.2,23,88,8888,7.4,4,360,3,N
2001-04-04 0:00:00,18,29.2,23,88,0,5.4,6,90,4,E
2001-04-05 0:00:00,19,27.4,23.5,91,2,5.2,14,360,6,N
2001-04-06 0:00:00,20,26.8,22.9,91,8888,2.6,8,90,5,E
2001-04-07 0:00:00,20,27.2,23.5,90,8,1.2,9,360,4,N
2001-04-08 0:00:00,20,27.3,21.9,91,7,2.1,11,360,4,N
2001-04-09 0:00:00,20,28.2,22.2,95,49,0,6,360,3,N
2001-04-10 0:00:00,19,27.8,21,96,5,0,6,180,2,S
2001-04-11 0:00:00,19,27.4,21.3,93,96,0,8,360,4,N
2001-04-12 0:00:00,19,27.4,22.4,91,1,0,6,360,2,N
2001-04-13 0:00:00,18,26.8,21,96,8888,0,8,360,3,N
2001-04-14 0:00:00,19,27.6,22.3,87,30,0,6,360,5,N
2001-04-15 0:00:00,18,27.1,20.4,97,8888,0,8,360,4,N
2001-04-16 0:00:00,18,27.8,23,90,40,0,9,90,3,N
2001-04-17 0:00:00,20,27.7,22,90,2,0,8,360,5,N
2001-04-18 0:00:00,20,28,23.8,86,0,5.5,8,270,6,W
2001-04-19 0:00:00,19,28.4,24.1,86,0,6.6,11,360,6,W
2001-04-20 0:00:00,20,28.6,23.6,90,2,5,5,180,4,S
2001-04-21 0:00:00,20,28.6,23.1,88,3,3.5,5,180,4,S
2001-04-22 0:00:00,21,28.6,22.8,91,14,2.4,6,180,5,S
2001-04-23 0:00:00,20,27.8,22.6,92,0,3.2,4,180,3,S
2001-04-24 0:00:00,19,28.2,23.1,89,6,5.2,9,180,6,S
2001-04-25 0:00:00,19,26.4,23.2,92,10,0.9,8,180,5,S
2001-04-26 0:00:00,22,26.4,22,92,1,0.6,6,360,3,N
2001-04-27 0:00:00,21,27.5,23.3,92,24,2.6,6,360,4,N
2001-04-28 0:00:00,18,27.6,21.7,90,0,2.7,6,360,3,N
2001-04-29 0:00:00,19,27.4,22.2,92,3,1.9,3,360,2,N
2001-04-30 0:00:00,19,26.8,21.9,93,8,2.4,6,360,4,N
2001-05-01 0:00:00,19,26.3,22.2,95,6,1.2,6,360,3,N
2001-05-02 0:00:00,20,26,22,94,19,0,8,360,3,N
2001-05-03 0:00:00,19,27.5,22.3,91,39,1.5,4,360,3,N
2001-05-04 0:00:00,19,28,21.8,94,0,0,3,315,3,NW
2001-05-05 0:00:00,19,27.2,24.8,90,2,0,3,315,2,NW
2001-05-06 0:00:00,19,28.4,23.6,85,0,0,8,90,6,E
2001-05-07 0:00:00,20,28.9,24.1,86,8888,7.7,11,315,6,W
2001-05-08 0:00:00,20,28.6,23.3,90,0,5,12,270,12,S
2001-05-09 0:00:00,20,28,23.9,83,1,4.6,24,180,12,S
2001-05-10 0:00:00,20,28,23.8,80,7,4.9,14,180,7,S
2001-05-11 0:00:00,21,27.5,22.6,90,17,1.4,7,180,4,S
2001-05-12 0:00:00,20,27,22.7,91,8888,0.2,7,180,3,S
2001-05-13 0:00:00,19,27,21.8,92,0,2.7,6,90,3,E
2001-05-14 0:00:00,20,27,22.3,92,1,1.9,5,180,3,S
2001-05-15 0:00:00,18,28.1,23.8,84,16,3.8,9,180,8,S
2001-05-16 0:00:00,19,28.4,23.6,88,0,7.1,8,180,7,S
2001-05-17 0:00:00,20,28.3,23.2,87,8888,6.3,10,180,9,S
2001-05-18 0:00:00,20,28,24.2,82,0,5.8,14,180,11,S
2001-05-19 0:00:00,20,27.8,24.1,84,0,6.4,10,180,11,S
2001-05-20 0:00:00,21,27.6,23.4,87,0,5.3,12,180,9,S
2001-05-21 0:00:00,20,27.4,23.7,86,1,3.5,10,180,7,S
2001-05-22 0:00:00,20,28.6,24.2,85,0,2.5,7,180,6,S
2001-05-23 0:00:00,20,28,23.2,86,0,4.2,12,180,4,S
2001-05-24 0:00:00,19,28.2,21.6,94,8888,3.6,10,180,3,S
2001-05-25 0:00:00,19,27.8,22.5,91,36,4,8,180,6,S
2001-05-26 0:00:00,21,27.2,23.6,86,0,6.4,11,180,9,S
2001-05-27 0:00:00,21,24.5,22.2,91,6,0,10,180,7,S
2001-05-28 0:00:00,20,26,22.6,88,15,1.3,5,180,4,S
2001-05-29 0:00:00,20,25.8,21.7,89,0,0,4,180,2,S
2001-05-30 0:00:00,18,26.9,22,92,50,1.8,5,180,2,S
2001-05-31 0:00:00,18,26,21,94,16,1,7,270,5,W
2001-06-01 0:00:00,20,23.2,21.9,89,8,0,2,180,1,S
2001-06-02 0:00:00,20,27.4,23.4,89,7,4.5,3,180,1,S
2001-06-03 0:00:00,21,27.6,24.3,82,8888,3.4,3,180,1,S
2001-06-04 0:00:00,21,27.5,23,89,0,1.7,4,180,0,S
2001-06-05 0:00:00,20,26.1,22.8,89,11,1.3,5,180,2,S
2001-06-06 0:00:00,18,27.6,21.7,91,0,4.1,3,360,1,N
2001-06-07 0:00:00,18,27,21.7,93,0,4.1,3,360,0,N
2001-06-08 0:00:00,19,27,21.7,95,5,1.3,3,180,0,S
2001-06-09 0:00:00,19,27.4,22.6,92,2,1,2,180,0,S
2001-06-10 0:00:00,18,27.6,20.9,93,17,3.5,3,180,0,S
2001-06-11 0:00:00,20,26.8,22.5,94,5,0,2,180,0,S
2001-06-12 0:00:00,19,27.3,22.2,88,8888,3.2,4,360,1,N
2001-06-13 0:00:00,17,27,21.5,91,0,3,2,180,1,S
2001-06-14 0:00:00,19,27.3,22.4,90,2,5.8,5,180,1,S
2001-06-15 0:00:00,19,28.3,21,95,68,3,3,180,1,S
2001-06-16 0:00:00,18,27,22.8,86,0,6.1,4,270,2,W
2001-06-17 0:00:00,20,24.7,22.3,88,3,1.1,3,180,2,S
2001-06-18 0:00:00,20,27.4,22.1,92,9,2.2,4,270,1,W
2001-06-19 0:00:00,20,27.2,22.7,88,4,1.5,5,360,1,N
2001-06-20 0:00:00,20,27.4,23.1,86,0,1.1,4,270,2,W
2001-06-21 0:00:00,19,28.4,23.4,82,0,7.4,6,270,2,W
2001-06-22 0:00:00,22,26.4,23.2,85,0,7.5,10,180,5,S
2001-06-23 0:00:00,21,27.9,23.7,82,0,7.8,5,180,2,S
2001-06-24 0:00:00,18,28.6,22.6,88,0,7.2,5,360,2,W
2001-06-25 0:00:00,19,28,22.1,92,0,4.6,8,360,2,W
2001-06-26 0:00:00,19,27.8,23.4,86,0,5,5,360,2,W
2001-06-27 0:00:00,19,28,23,88,0,6,4,360,2,W
2001-06-28 0:00:00,20,28.4,23.3,86,1,6.1,5,360,2,W
2001-06-29 0:00:00,21,27.2,22.3,90,8888,3.9,6,180,3,S
2001-06-30 0:00:00,21,26.8,23.1,86,3,4.2,4,180,2,S
2001-07-01 0:00:00,19,24.6,21.5,91,14,0,8,180,1,S
2001-07-02 0:00:00,18,26.4,21.4,92,1,3.9,8,180,3,S
2001-07-03 0:00:00,18,26.4,22.1,90,0,5.5,15,180,11,S
2001-07-04 0:00:00,21,25.4,22.1,86,0,6,11,180,5,S
2001-07-05 0:00:00,18,26,21,88,8888,7.5,4,180,2,S
2001-07-06 0:00:00,16,27.4,21,89,0,8,4,180,1,S
2001-07-07 0:00:00,19,26.8,22,89,0,4.6,3,180,1,S
2001-07-08 0:00:00,19,27.1,22.6,88,0,4.7,3,180,1,S
2001-07-09 0:00:00,18,27,22,88,0,3,4,180,2,S
2001-07-10 0:00:00,19,26.8,22.1,86,0,7.5,5,180,3,S
2001-07-11 0:00:00,18,27.6,22,86,0,7.5,6,180,3,S
2001-07-12 0:00:00,18,26.9,23.1,85,0,6.2,6,180,4,S
2001-07-13 0:00:00,18,26.8,22.6,87,0,6.4,3,180,2,S
2001-07-14 0:00:00,18,27,21.8,89,0,7.4,4,180,2,S
2001-07-15 0:00:00,18,28,22.5,84,0,1.7,4,180,2,S
2001-07-16 0:00:00,17,27.9,22.1,84,0,7,5,180,2,S
2001-07-17 0:00:00,18,27.8,21.7,90,0,4.5,3,180,1,S
2001-07-18 0:00:00,17,27.4,21.8,86,3,5.8,5,180,2,S
2001-07-19 0:00:00,18,27,22,84,0,8,6,180,3,S
2001-07-20 0:00:00,19,27.4,23.3,82,0,7.5,4,180,2,S
2001-07-21 0:00:00,18,28.4,22.6,87,0,8,3,180,1,S
2001-07-22 0:00:00,18,27.8,20.7,93,0,4.2,9,180,1,S
2001-07-23 0:00:00,19,28,22.5,88,2,6.9,5,180,3,S
2001-07-24 0:00:00,19,28.6,23.5,83,0,7.1,3,180,2,S
2001-07-25 0:00:00,19,28.6,22.4,90,0,0.3,4,180,2,S
2001-07-26 0:00:00,21,24.4,22.2,91,3,0,4,180,2,S
2001-07-27 0:00:00,21,26.4,22.7,89,2,3.8,4,180,2,S
2001-07-28 0:00:00,21,25.2,21.8,94,2,2,3,180,1,S
2001-07-29 0:00:00,19,27,21.7,95,18,1,6,180,2,S
2001-07-30 0:00:00,19,27.1,22,90,16,4.2,4,180,2,S
2001-07-31 0:00:00,19,26.8,21,94,0,3.4,5,180,0,S
2001-08-01 0:00:00,20,25,21.9,89,22,0,7,180,3,S
2001-08-02 0:00:00,19,25.6,21.6,84,3,0,6,180,3,S
2001-08-03 0:00:00,20,25.6,22.2,80,26,5,8,180,4,S
2001-08-04 0:00:00,20,25.5,22.2,88,8888,1.6,6,180,3,S
2001-08-05 0:00:00,20,26.3,22.3,87,0,4.7,6,180,3,S
2001-08-06 0:00:00,19,29.4,21.5,90,0,3,3,180,0,S
2001-08-07 0:00:00,19,26.7,21.7,89,14,1.3,2,180,0,S
2001-08-08 0:00:00,19,26.8,22.6,92,0,1.6,5,180,4,S
2001-08-09 0:00:00,18,25.7,22.7,93,0,4.6,8,180,5,S
2001-08-10 0:00:00,20,25.7,22.1,84,0,7,10,180,5,S
2001-08-11 0:00:00,17,25,20,89,0,0.2,5,360,2,S
2001-08-12 0:00:00,19,26.2,21.4,88,1,2.1,5,270,2,S
2001-08-13 0:00:00,19,24.3,21.8,80,1,0,9,270,4,S
2001-08-14 0:00:00,20,26.2,22.9,82,0,6,9,180,6,S
2001-08-15 0:00:00,21,25.5,22.3,81,0,5.4,10,180,6,S
2001-08-16 0:00:00,21,25,22.1,86,0,5.4,15,180,8,S
2001-08-17 0:00:00,20,25.2,22,82,0,6.7,17,180,10,S
2001-08-18 0:00:00,20,25.4,22.3,84,0,7.8,11,180,6,S
2001-08-19 0:00:00,20,24.4,21.5,82,0,4.2,5,180,3,S
2001-08-20 0:00:00,19,25.2,22.5,84,0,8,10,180,5,S
2001-08-21 0:00:00,19,26.3,22.8,78,0,8,15,180,6,S
2001-08-22 0:00:00,19,26.8,23.1,84,0,6.4,8,180,5,S
2001-08-23 0:00:00,20,25.9,22.8,90,0,7.4,14,180,7,S
2001-08-24 0:00:00,20,25.8,22.3,80,0,7.5,10,180,4,S
2001-08-25 0:00:00,19,27.5,22.4,84,0,6.7,13,180,5,S
2001-08-26 0:00:00,20,26.3,24.6,75,0,8,10,180,7,S
2001-08-27 0:00:00,20,26.2,22.6,80,0,7.2,10,180,5,S
2001-08-28 0:00:00,19,26.6,22.1,83,0,5.1,8,180,4,S
2001-08-29 0:00:00,20,26.1,22.5,83,0,6.4,6,180,3,S
2001-08-30 0:00:00,18,27.6,22.3,83,0,8,3,180,1,S
2001-08-31 0:00:00,16,28.7,21.9,86,0,4.9,2,180,0,S
2001-09-01 0:00:00,18,28.4,22,83,0,5.6,4,360,2,S
2001-09-02 0:00:00,17,27.6,22.1,90,17,7.3,4,180,2,S
2001-09-03 0:00:00,16,28,20.9,86,0,8,4,180,2,S
2001-09-04 0:00:00,17,27.8,20.8,88,0,4.9,4,360,2,S
2001-09-05 0:00:00,18,28.2,23.1,82,0,7.8,4,180,2,S
2001-09-06 0:00:00,19,28.7,22.5,84,0,7.8,4,180,2,S
2001-09-07 0:00:00,17,29.6,22.2,86,0,7,5,180,2,S
2001-09-08 0:00:00,20,28,23.2,86,0,6.7,7,180,2,S
2001-09-09 0:00:00,18,28.6,22.9,85,0,6.2,4,180,1,S
2001-09-10 0:00:00,17,26.2,20.8,90,8888,3.4,3,180,0,S
2001-09-11 0:00:00,17,29.2,22,86,8888,8,3,180,1,S
2001-09-12 0:00:00,18,29.3,22.1,86,0,5.7,4,180,1,S
2001-09-13 0:00:00,18,29.2,21.8,88,0,3.4,6,180,3,S
2001-09-14 0:00:00,20,28.7,22.9,85,8888,6.4,3,180,0,S
2001-09-15 0:00:00,18,25.8,21.2,92,0,2,4,180,1,S
2001-09-16 0:00:00,22,28.2,23.5,82,2,8,6,180,3,S
2001-09-17 0:00:00,20,28.4,22.5,88,8888,3.6,3,180,1,S
2001-09-18 0:00:00,20,26.6,21.8,93,14,0,2,180,0,S
2001-09-19 0:00:00,19,27.6,21.3,90,77,1.4,3,180,0,S
2001-09-20 0:00:00,19,26.8,21.6,92,41,0.2,5,180,1,S
2001-09-21 0:00:00,18,27.8,21.6,91,31,6.2,5,180,2,S
2001-09-22 0:00:00,18,28.3,21.9,87,0,7.1,5,180,2,S
2001-09-23 0:00:00,18,28,22.1,85,0,7.4,5,180,2,S
2001-09-24 0:00:00,20,27,22.9,86,0,5.9,4,180,2,S
2001-09-25 0:00:00,20,28.6,23.8,85,1,7.5,4,180,2,S
2001-09-26 0:00:00,19,28.3,23.1,88,8888,6.9,4,180,2,S
2001-09-27 0:00:00,19,27.8,22.6,89,0,4.2,4,180,2,S
2001-09-28 0:00:00,20,29.3,23.8,87,8888,7,3,180,1,S
2001-09-29 0:00:00,20,28.2,23.2,85,19,3.4,2,180,0,S
2001-09-30 0:00:00,20,29.5,23.2,88,6,0,3,90,0,S
2001-10-01 0:00:00,19,29.4,21.5,93,14,0.1,3,180,1,S
2001-10-02 0:00:00,19,28.4,21.8,94,17,2.4,3,180,1,S
2001-10-03 0:00:00,19,26.6,21.8,96,10,0.9,2,180,0,S
2001-10-04 0:00:00,21,27.1,21.8,94,23,2,2,180,0,S
2001-10-05 0:00:00,19,27.2,22,92,18,3.8,2,180,0,S
2001-10-06 0:00:00,19,28.6,22.9,88,56,3.2,8,180,1,S
2001-10-07 0:00:00,19,27.4,23.2,92,1,7.5,4,180,2,S
2001-10-08 0:00:00,20,27.5,23.3,86,0,1.5,4,180,1,S
2001-10-09 0:00:00,20,28.4,23.3,88,8888,4.7,3,180,1,S
2001-10-10 0:00:00,21,27.3,22.9,86,5,2.3,8,180,2,S
2001-10-11 0:00:00,20,28.4,24,84,0,6.4,9,180,4,S
2001-10-12 0:00:00,17,28.4,22.4,86,0,7,4,180,2,S
2001-10-13 0:00:00,18,29.6,22.7,82,0,7.5,6,180,1,S
2001-10-14 0:00:00,20,28.6,23.3,86,0,4.8,4,180,2,S
2001-10-15 0:00:00,21,28.2,23.8,84,8888,1.2,8,180,3,S
2001-10-16 0:00:00,20,29.7,23.2,85,0,5.4,3,180,0,S
2001-10-17 0:00:00,18,29.8,22.8,87,0,5.6,6,45,1,NE
2001-10-18 0:00:00,18,29.6,22.9,91,0,3.3,5,360,1,N
2001-10-19 0:00:00,20,27,23,88,1,2.2,3,360,1,N
2001-10-20 0:00:00,17,29.4,22.6,90,0,4.6,5,270,1,W
2001-10-21 0:00:00,18,28,22.3,92,0,5.8,4,360,0,N
2001-10-22 0:00:00,19,26.9,22.2,92,6,1.9,4,360,1,N
2001-10-23 0:00:00,19,27.6,21.9,94,9,3.2,3,360,1,N
2001-10-24 0:00:00,18,28.2,22.6,92,29,2.9,5,180,1,S
2001-10-25 0:00:00,18,29.8,22.8,92,3,6,5,360,2,N
2001-10-26 0:00:00,18,28.6,21.2,94,0,4.4,3,360,0,N
2001-10-27 0:00:00,18,28.2,21.4,96,22,2.2,3,270,0,W
2001-10-28 0:00:00,20,29.1,21.4,92,38,5,2,180,0,S
2001-10-29 0:00:00,17,29.5,22.2,86,14,8,3,180,1,S
2001-10-30 0:00:00,20,29.5,23.8,88,0,6.9,3,180,1,S
2001-10-31 0:00:00,19,29.6,23.9,86,6,3,3,180,1,S
2001-11-01 0:00:00,21,27.4,22,95,3,1.8,2,180,0,S
2001-11-02 0:00:00,20,27.6,21.9,88,66,3.2,4,180,0,S
2001-11-03 0:00:00,20,27,22.3,88,24,0,5,180,2,S
2001-11-04 0:00:00,21,26,22.8,87,1,1.8,8,270,3,W
2001-11-05 0:00:00,21,28.3,23.2,86,0,4.1,3,270,0,W
2001-11-06 0:00:00,20,28.4,22.2,93,8888,3.9,5,180,1,S
2001-11-07 0:00:00,20,27.9,22.3,93,13,1.6,3,270,1,W
2001-11-08 0:00:00,21,26.6,23.5,87,21,4.6,6,180,3,S
2001-11-09 0:00:00,20,28.1,23.1,88,0,6.4,4,180,2,S
2001-11-10 0:00:00,19,28.5,23.1,91,0,4.1,2,180,0,S
2001-11-11 0:00:00,19,28.4,22.8,86,35,1.6,4,180,2,S
2001-11-12 0:00:00,21,27.7,23.2,87,1,2.8,6,360,2,N
2001-11-13 0:00:00,20,26.8,23.1,89,0,2.4,3,360,2,N
2001-11-14 0:00:00,19,29,22.7,90,0,5.4,3,270,1,W
2001-11-15 0:00:00,20,28.9,24,86,0,7.8,4,180,1,S
2001-11-16 0:00:00,20,28.8,21.7,96,0,3.5,5,360,0,N
2001-11-17 0:00:00,19,26,22.4,92,15,1.5,3,270,0,W
2001-11-18 0:00:00,22,28,23.8,84,40,5.4,5,270,2,W
2001-11-19 0:00:00,21,27.4,23,88,0,6.7,5,270,1,W
2001-11-20 0:00:00,21,28.7,24,85,4,4.4,8,360,2,N
2001-11-21 0:00:00,20,28.4,23.9,85,0,7.4,10,270,5,W
2001-11-22 0:00:00,21,28.1,24.4,82,8,5.4,8,270,3,W
2001-11-23 0:00:00,20,29.7,24.6,80,0,8,8,270,3,W
2001-11-24 0:00:00,19,29.6,24.4,80,0,6,8,270,2,W
2001-11-25 0:00:00,21,28.6,24.5,84,0,7.2,6,270,2,W
2001-11-26 0:00:00,21,28.5,24.1,86,2,2.6,5,360,1,N
2001-11-27 0:00:00,21,27.8,22.9,91,0,3.3,4,270,2,W
2001-11-28 0:00:00,20,27.1,22.3,94,9,2,4,360,1,N
2001-11-29 0:00:00,21,27,23.7,84,15,3.4,8,270,3,W
2001-11-30 0:00:00,21,26.7,23.1,86,9,0.6,8,270,4,W
2001-12-01 0:00:00,22,27.9,23.7,82,0,4.4,7,360,3,N
2001-12-02 0:00:00,22,27.1,23,83,1,3.3,6,270,3,W
2001-12-03 0:00:00,21,26.6,22.9,87,1,4.3,7,270,4,W
2001-12-04 0:00:00,21,26.2,23.5,86,1,0.5,8,270,3,W
2001-12-05 0:00:00,21,26.4,23,87,1,1.3,6,270,2,W
2001-12-06 0:00:00,21,27.7,23.9,85,4,0.9,5,270,2,W
2001-12-07 0:00:00,19,28.4,22.9,88,2,6.2,4,270,2,W
2001-12-08 0:00:00,20,27.6,22.6,90,0,0.5,4,360,2,N
2001-12-09 0:00:00,20,27.6,23,82,5,2.8,9,270,3,W
2001-12-10 0:00:00,20,28,23.1,86,0,2.6,5,270,2,W
2001-12-11 0:00:00,21,27.2,23.1,86,0,4.2,7,270,2,W
2001-12-12 0:00:00,21,28,23.6,85,1,4.6,4,270,2,W
2001-12-13 0:00:00,21,27.8,23.6,88,18,1.7,5,270,2,W
2001-12-14 0:00:00,19,28.4,22.5,92,8888,5.8,4,360,2,N
2001-12-15 0:00:00,18,28.1,21.7,89,0,7.4,5,360,2,N
2001-12-16 0:00:00,17,28,20.9,96,0,2.6,4,360,1,N
2001-12-17 0:00:00,20,26.2,22.8,90,10,1.5,7,360,4,N
2001-12-18 0:00:00,21,26.2,21.7,92,6,1,6,360,2,N
2001-12-19 0:00:00,20,26.8,22.4,89,10,5.2,8,360,3,N
2001-12-20 0:00:00,19,27,22,90,0,2.7,6,360,2,N
2001-12-21 0:00:00,19,28.1,22,92,0,4.2,4,360,2,N
2001-12-22 0:00:00,18,27,22.3,88,4,4,5,360,2,N
2001-12-23 0:00:00,19,26,21.6,93,8888,5.3,8,360,4,N
2001-12-24 0:00:00,21,27.8,23.1,87,8888,5.3,6,360,3,N
2001-12-25 0:00:00,19,26.5,21.3,94,0,3.5,10,360,5,N
2001-12-26 0:00:00,20,27,23,84,17,0.8,10,360,5,N
2001-12-27 0:00:00,21,25.6,22.6,91,5,0.9,10,360,7,N
2001-12-28 0:00:00,18,25,22,94,4,0,9,360,5,N
2001-12-29 0:00:00,17,23.8,22.1,91,5,0,6,360,4,N
2001-12-30 0:00:00,22,26.8,22.4,88,2,5.7,4,360,1,N
2001-12-31 0:00:00,19,26.8,21.7,90,0,5.3,8,360,2,N
2002-01-01 0:00:00,21,25.9,22.8,88,0,2.5,7,270,3,W
